index,total_counts,soft_counts,soft_frac,sigma_eff_marginal,sigma_eff_conditional,absorbed_fraction_I,bnorm2,R_residual_power,sigma_post_pred,shrink_pred,min_prior_edge_margin,kT_ceiling_margin_frac_range,kT_ceiling_margin_frac_value,rank_deficient,already_run_ns,theta_tbabs_1_nh,theta_powerlaw_1_alpha,theta_powerlaw_1_norm,theta_blackbodyrad_1_kT,theta_blackbodyrad_1_norm
71,18976,6557,0.34554,0.05703520249523907,0.013551937718607023,0.9435431271874506,5444.991496374779,307.407192376244,0.025756373153515512,0.8922269384118371,0.17015815851946095,0.613381657859141,0.552043492073227,False,False,0.19321344127614373,2.237003354385151,0.0031992986844511717,1.343869523780319,0.45675539206038196
72,48004,15334,0.31943,0.038510331392716875,0.008709785162460832,0.9488482644432753,13182.115560096343,674.288089208234,0.023098396249917608,0.8001519175643136,0.011142887297402954,0.4639388143902276,0.4175449329512049,False,False,0.20466527341469007,1.5181861519762085,0.009499794821403122,1.7473652011463854,0.04999850492284114
73,14272,3419,0.23956,0.0649043484783392,0.017777015500791412,0.9249812000330285,3164.3338553057247,237.3845285198958,0.026376278333767218,0.913701083773259,0.3182361247355506,0.3182361247355506,0.28641251226199554,False,False,0.2605557694939075,2.1260461158587614,0.0020392859073801,2.1407624632140134,0.14523377507511157
74,46346,6387,0.13781,0.04599064890385703,0.005758734007275906,0.984321122614833,30154.071595682733,472.78199121225794,0.024450082442129126,0.8469757007803068,0.05522853268099482,0.2908249236672378,0.26174243130051406,False,False,0.338954293463801,1.6893819766313476,0.004324673152600657,2.214772706098458,0.5690317957677132
75,7864,377,0.04794,0.25404660580523514,0.009607577145023,0.9985697861909022,10833.586101044039,15.494344443763202,0.028682931039555555,0.9936058774100914,0.026759381656819885,0.16483293723525544,0.14834964351172988,False,False,0.3056050624962806,1.097262071190376,0.00011311462584638195,2.5549510694648103,0.09939734936750658
76,11634,923,0.07934,0.15517878246534317,0.00879883795233074,0.9967849631233829,12916.63422087453,41.5274553418855,0.028380617202799517,0.9831334189082406,0.2307119310490057,0.41558731990048686,0.3740285879104382,False,False,0.28965064332791396,1.862221561236511,0.00028935025011044756,1.8779142362686854,0.2927979542305753
77,5288,1885,0.35647,0.1032345885540709,0.030865007367936546,0.9106113645814732,1049.7049134482943,93.83168980526582,0.02780104418305469,0.9630564205703573,0.12392591282662348,0.3654655758238336,0.32891901824145026,False,False,0.1747851825653247,2.6949263759623774,0.0008618315350151641,2.0132429452756493,0.053259789680379935
78,49243,2279,0.04628,0.10242807583434739,0.003667530624951537,0.9987179366971016,74345.12602300607,95.31515782345095,0.02778511996006152,0.9625047893044528,0.09745227527038673,0.09745227527038673,0.08770704774334807,False,False,0.3115205045147018,1.57847115392883,0.0005439409236457734,2.736878856769956,0.5771992671981236
79,32726,8186,0.25014,0.04198607336385485,0.007588915831280262,0.9673300137580391,17363.630195754584,567.2695596057997,0.023787489056675087,0.8240227926129975,0.09143893791559823,0.8640121179823195,0.7776109061840876,False,False,0.3054868741875182,1.3622675042171917,0.006563298011431003,0.6671672814477372,0.18294012857465752
80,7125,1260,0.17684,0.10867540456426056,0.012910651077778407,0.9858865315437464,5999.343266813881,84.67154195441519,0.027899983609144797,0.9664837828275528,0.024036700586391183,0.6978755844407096,0.6280880259966387,False,False,0.34519265988272174,1.1931389253570694,0.0009289694368411691,1.1157359220100838,0.24744751617995323
